customer_id,full_name,age,gender,phone_number,national_id,address,employment_status,monthly_income,credit_score,is_existing_customer
CUST-0ECB1229,James Wilson,70,Male,555-840-6721,XXX-XX-0123,"Seattle, WA",Retired,3500,550,False
CUST-0ED265C7,Ashley Green,25,Female,555-963-2580,XXX-XX-4711,"San Francisco, CA",Salaried,10000,820,False
CUST-0ED88E39,Patricia Wilson,71,Female,555-016-7890,XXX-XX-5678,"Orlando, FL",Retired,3800,600,False
CUST-0EDB8A71,Henry Brown,40,Male,555-852-9630,XXX-XX-0123,"Denver, CO",Self-employed,12000,750,False
CUST-0EDCC449,Patricia Wilson,68,Female,555-925-8147,XXX-XX-2468,"Orlando, FL",Retired,3500,600,False
CUST-0EE08AD3,Ashley Davis,25,Female,555-047-8529,XXX-XX-4567,"San Francisco, CA",Salaried,9500,750,False
CUST-0EF71839,Patricia Davis,71,Female,555-482-9630,XXX-XX-7890,"San Antonio, TX",Retired,3500,580,True
CUST-0F1A09D5,Ashley Green,22,Female,555-963-2580,XXX-XX-7418,"New York, NY",Salaried,4500,750,False
CUST-0F2341DD,Kevin Lee,31,Male,555-864-2097,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,620,False
CUST-0F3C8BE5,Patricia Wilson,40,Female,555-963-2581,XXX-XX-4711,"New York, NY",Salaried,8500,750,False
CUST-0F57A10B,Ashley Green,22,Female,555-963-2587,XXX-XX-8140,"New York, NY",Salaried,4500,620,False
CUST-0F59F633,Susan White,40,Female,555-963-8520,XXX-XX-4567,"New York, NY",Self-employed,12000,750,False
CUST-0F68AD8D,Linda Johnson,48,Female,555-963-2581,XXX-XX-4567,"San Diego, CA",Self-employed,6000,620,False
CUST-0FBDA1F4,Sophia Nguyen,22,Female,555-417-5309,XXX-XX-8012,"Los Angeles, CA",Salaried,4500,600,False
CUST-0FE74BA4,Anthony Wilson,31,Male,555-159-3571,XXX-XX-8901,"Dallas, TX",Unemployed,0,550,False
CUST-1006D763,George Thompson,58,Male,555-026-9358,XXX-XX-8901,"Dallas, TX",Unemployed,2800,550,False
CUST-10084741,John Smith,25,Male,555-891-2345,XXX-XX-4680,"New York, NY",Salaried,10000,820,False
CUST-100F2A7A,Linda Garcia,40,Female,555-741-8529,XXX-XX-9123,"Chicago, IL",Self-employed,6000,620,False
CUST-10294CFE,Henry Brown,40,Male,555-895-2614,XXX-XX-1237,"Phoenix, AZ",Self-employed,12000,750,False
CUST-106F748F,Jack Wilson,42,Male,555-111-2222,XXX-XX-8901,"Denver, CO",Unemployed,0,550,False
CUST-10A03BA2,Maria Garcia,40,Female,555-914-7531,XXX-XX-6802,"New York, NY",Salaried,7000,690,False
CUST-10AA599A,Patricia Garcia,48,Female,555-963-2581,XXX-XX-8901,"New York, NY",Salaried,10000,750,False
CUST-10B32688,James Garcia,68,Male,555-852-9630,XXX-XX-2468,"San Diego, CA",Retired,3500,580,False
CUST-10BF1CBD,Kevin Lee,22,Male,555-890-1234,XXX-XX-5678,"New York, NY",Unemployed,0,550,False
CUST-10C7DD24,Henry Brown,40,Male,555-837-9254,XXX-XX-4680,"Miami, FL",Self-employed,7000,690,False
CUST-10D7CF42,Kevin Patel,30,Male,555-603-1415,XXX-XX-0246,"Chicago, IL",Self-employed,12000,750,False
CUST-10D8014D,Isabella Garcia,24,Female,555-890-1234,XXX-XX-9012,"Boston, MA",Salaried,5500,690,False
CUST-10DAAEA6,Maria Silva,55,Female,555-789-0123,XXX-XX-7890,"Los Angeles, CA",Salaried,12000,810,True
CUST-10F18E85,Kevin Patel,38,Male,555-159-7530,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,800,False
CUST-111D0671,Ethan White,29,Male,555-268-1470,XXX-XX-9135,"Boston, MA",Unemployed,0,550,False
CUST-113104BE,Kevin O'Connell,38,Male,555-159-7530,XXX-XX-8901,"Dallas, TX",Self-employed,12000,820,False
CUST-1147BBBE,Ashley Brown,22,Female,555-012-3456,XXX-XX-8901,"New York, NY",Salaried,4500,690,False
CUST-115207F8,Maria Garcia,48,Female,555-159-7532,XXX-XX-3579,"New York, NY",Salaried,9500,730,False
CUST-1159DC7B,Ashley Green,25,Female,555-914-7531,XXX-XX-6802,"San Francisco, CA",Salaried,7000,750,False
CUST-115A909A,Patricia Davis,50,Female,555-734-9526,XXX-XX-2468,"Los Angeles, CA",Salaried,8000,750,True
CUST-118850FA,Patricia Wilson,70,Female,555-714-2896,XXX-XX-6789,"Orlando, FL",Retired,3800,550,False
CUST-1191A79F,Grace Taylor,38,Female,555-678-9012,XXX-XX-3456,"San Francisco, CA",Salaried,10000,750,False
CUST-119971A0,Carlos Hernandez,40,Male,555-159-3571,XXX-XX-8901,"New York, NY",Salaried,10000,750,True
CUST-11AA529A,Susan White,55,Female,555-012-3456,XXX-XX-4567,"New York, NY",Salaried,10000,700,True
CUST-11B5A439,Patricia Wilson,68,Female,555-012-3456,XXX-XX-4680,"Orlando, FL",Retired,3500,580,False
CUST-11C0E3F0,Grace Lee,35,Female,555-654-3210,XXX-XX-2468,"Seattle, WA",Salaried,7500,750,False
CUST-11C33EB9,Ashley Green,25,Female,555-901-2345,XXX-XX-6789,"San Francisco, CA",Salaried,9500,820,False
CUST-11C59510,George Thompson,71,Male,555-024-6813,XXX-XX-0123,"Orlando, FL",Retired,3200,550,False
CUST-11C75280,Brian Wilson,38,Male,555-159-3570,XXX-XX-0246,"San Diego, CA",Unemployed,0,550,False
CUST-11C8A43B,George Wilson,70,Male,555-555-1212,XXX-XX-2345,"San Diego, CA",Retired,3500,580,False
CUST-11D1A346,Linda Davis,58,Female,555-481-5163,XXX-XX-7890,"Miami, FL",Salaried,5500,700,True
CUST-11D48D2B,James Thompson,22,Male,555-417-9268,XXX-XX-8901,"New York, NY",Unemployed,0,550,False
CUST-12174A8E,James Wilson,35,Male,555-111-2222,XXX-XX-8901,"Denver, CO",Unemployed,0,550,False
CUST-121C062C,George Thompson,70,Male,555-895-2631,XXX-XX-4713,"San Diego, CA",Retired,3000,550,False
CUST-121D2993,Anthony Garcia,25,Male,555-842-1639,XXX-XX-8024,"New York, NY",Unemployed,0,550,False
CUST-12206AA0,Michael Brown,30,Male,555-852-1470,XXX-XX-9632,"Los Angeles, CA",Salaried,8000,750,False
CUST-122275D7,Linda Brown,40,Female,555-792-4561,XXX-XX-2468,"Chicago, IL",Self-employed,5500,620,False
CUST-122C8BE4,Patricia Rodriguez,55,Female,555-789-0123,XXX-XX-7890,"Miami, FL",Salaried,12000,810,True
CUST-123591A3,Ashley Johnson,22,Female,555-734-8596,XXX-XX-6789,"Los Angeles, CA",Salaried,4500,620,False
CUST-1251346F,Ashley Green,29,Female,555-852-9630,XXX-XX-4680,"San Francisco, CA",Salaried,9500,820,False
CUST-125A4F55,Kevin Rodriguez,24,Male,555-628-3947,XXX-XX-1357,"Los Angeles, CA",Unemployed,0,550,False
CUST-126EC320,Jack Miller,50,Male,555-456-7890,XXX-XX-XXXX,"Phoenix, AZ",Salaried,10000,750,True
CUST-12774EE9,Kevin Rodriguez,25,Male,555-842-1630,XXX-XX-4579,"New York, NY",Salaried,5000,600,False
CUST-12792A95,Linda Wilson,71,Female,555-890-1234,XXX-XX-5678,"Denver, CO",Retired,3500,620,False
CUST-12A429E9,Kevin Smith,31,Male,555-895-2631,XXX-XX-0123,"New York, NY",Self-employed,12000,800,False
CUST-12ADAB0E,Sarah Johnson,31,Female,555-734-8596,XXX-XX-6789,"Los Angeles, CA",Salaried,8000,800,True
CUST-12BF6629,George Thompson,71,Male,555-837-9514,XXX-XX-0246,"Orlando, FL",Retired,3800,600,False
CUST-12C56E5A,Kevin Lee,42,Male,555-111-2222,XXX-XX-9900,"San Francisco, CA",Salaried,10000,820,True
CUST-1303609A,Kevin Rodriguez,22,Male,555-852-9631,XXX-XX-0123,"New York, NY",Salaried,4800,600,False
CUST-1321B423,David Rodriguez,48,Male,555-222-3333,XXX-XX-3456,"Miami, FL",Unemployed,0,580,False
CUST-13321844,Gary Thompson,40,Male,555-012-3456,XXX-XX-8901,"Dallas, TX",Self-employed,12000,700,False
CUST-1339EF8F,David Rodriguez,55,Male,555-628-9347,XXX-XX-2345,"Phoenix, AZ",Self-employed,9000,700,False
CUST-133E6EF2,Henry Brown,40,Male,555-892-1347,XXX-XX-0123,"Denver, CO",Self-employed,8000,620,False
CUST-1354ADB5,Maria Hernandez,40,Female,555-912-3456,XXX-XX-4567,"San Antonio, TX",Salaried,5000,600,False
CUST-138DA049,Grace Lee,35,Female,555-789-0123,XXX-XX-2468,"Seattle, WA",Salaried,6000,750,False
CUST-138FE4FB,George Thompson,50,Male,555-159-3570,XXX-XX-6802,"Dallas, TX",Salaried,11000,730,False
CUST-139863EA,Maria Garcia,48,Female,555-963-2587,XXX-XX-8901,"New York, NY",Salaried,10000,730,False
CUST-13A29553,Kevin Patel,30,Male,555-852-9630,XXX-XX-2468,"Chicago, IL",Salaried,10000,750,False
CUST-13A48B7D,Ashley Brown,22,Female,555-963-8520,XXX-XX-4567,"New York, NY",Salaried,4800,690,False
CUST-13AB798E,Brenda Smith,40,Female,555-963-8520,XXX-XX-8901,"San Francisco, CA",Salaried,10000,700,True
CUST-13B140EF,Henry Wilson,72,Male,555-789-0123,XXX-XX-5678,"Phoenix, AZ",Retired,3500,600,False
CUST-13BA7F4F,Maria Hernandez,48,Female,555-951-7398,XXX-XX-6802,"Dallas, TX",Self-employed,6000,600,False
CUST-13C8CB03,Kevin Thompson,31,Male,555-159-7530,XXX-XX-8045,"San Francisco, CA",Self-employed,5000,600,False
CUST-13DEF03A,George Thompson,58,Male,555-589-2468,XXX-XX-0123,"Dallas, TX",Retired,4500,600,True
CUST-13E29BE8,Ashley Taylor,29,Female,555-159-7531,XXX-XX-4567,"San Francisco, CA",Salaried,9500,820,False
CUST-13F16DD9,George Thompson,58,Male,555-555-5555,XXX-XX-8901,"Dallas, TX",Unemployed,2500,550,False
CUST-1401F072,Ashley Taylor,22,Female,555-951-7384,XXX-XX-4567,"Austin, TX",Salaried,4500,700,False
CUST-14066107,Jack Brown,22,Male,555-047-8529,XXX-XX-0246,"Austin, TX",Unemployed,3000,550,False
CUST-140B4CD6,Ashley Johnson,22,Female,555-963-2587,XXX-XX-8901,"San Francisco, CA",Salaried,5000,650,False
CUST-140D8907,Grace Lee,31,Female,555-741-8529,XXX-XX-2468,"Seattle, WA",Salaried,8000,800,False
CUST-142DBB33,Maria Hernandez,48,Female,555-159-3571,XXX-XX-4567,"San Antonio, TX",Salaried,8000,750,False
CUST-144F4A2D,Patricia Davis,72,Female,555-753-9012,XXX-XX-6789,"San Diego, CA",Retired,3500,620,False
CUST-1459B03B,Jack Thompson,68,Male,555-012-3456,XXX-XX-9135,"Orlando, FL",Retired,5500,750,True
CUST-145D1BA9,Patricia Wilson,40,Female,555-918-4725,XXX-XX-8901,"San Francisco, CA",Self-employed,8500,750,False
CUST-14692F1F,Isabella Garcia,22,Female,555-963-1470,XXX-XX-8024,"San Francisco, CA",Salaried,3500,620,False
CUST-146986E5,Linda Rodriguez,50,Female,555-734-8592,XXX-XX-4567,"Chicago, IL",Salaried,9000,750,True
CUST-1472B119,Linda Garcia,48,Female,555-159-7531,XXX-XX-4567,"San Francisco, CA",Salaried,8000,750,True
CUST-1476109B,Brenda Wilson,41,Female,555-012-3456,XXX-XX-6802,"San Diego, CA",Unemployed,0,550,False
CUST-1490A78D,Ashley Green,22,Female,555-917-4052,XXX-XX-4680,"San Francisco, CA",Salaried,4800,690,False
CUST-14B2113F,Maria Garcia,52,Female,555-947-2581,XXX-XX-4567,"San Antonio, TX",Salaried,6000,690,False
CUST-14B68412,Isabella Garcia,24,Female,555-543-2109,XXX-XX-4321,"Austin, TX",Unemployed,0,550,False
CUST-14B8353C,Henry Wilson,72,Male,555-843-9567,XXX-XX-0123,"Phoenix, AZ",Retired,3500,620,False
CUST-14C062FF,Kevin Patel,31,Male,555-852-9634,XXX-XX-4567,"New York, NY",Self-employed,12000,800,False
CUST-14C58C70,George Wilson,50,Male,555-159-7530,XXX-XX-8024,"New York, NY",Salaried,10000,620,False
CUST-14E55C42,Michael Johnson,30,Male,555-800-9000,XXX-XX-2345,"Chicago, IL",Salaried,10000,750,False
CUST-14E57D1B,Linda Garcia,52,Female,555-630-9753,XXX-XX-4567,"Chicago, IL",Salaried,8000,750,True
CUST-14ED7F53,Ashley Davis,22,Female,555-159-7531,XXX-XX-4680,"New York, NY",Salaried,4500,600,False
CUST-150A2928,Sophia Garcia,42,Female,555-901-2345,XXX-XX-4680,"San Francisco, CA",Salaried,10000,730,False
CUST-151E4286,Susan White,70,Female,555-714-2896,XXX-XX-4680,"Orlando, FL",Retired,3500,600,False
CUST-15297B59,Kevin O'Connell,31,Male,555-895-2631,XXX-XX-4789,"San Francisco, CA",Salaried,10000,800,False
CUST-152E3BC0,Patricia Green,68,Female,555-918-7401,XXX-XX-4567,"San Diego, CA",Retired,3500,600,False
CUST-15468653,David Wilson,31,Male,555-800-9000,XXX-XX-2345,"San Francisco, CA",Self-employed,12000,750,False
CUST-155C0491,Kevin Lee,31,Male,555-852-9630,XXX-XX-3579,"San Francisco, CA",Self-employed,12000,620,False
CUST-1573C8E9,Kevin O'Connell,31,Male,555-840-6789,XXX-XX-4567,"San Francisco, CA",Self-employed,12000,620,False
CUST-157FAA61,George Harris,58,Male,555-159-7530,XXX-XX-8024,"Dallas, TX",Retired,3800,600,False
CUST-15970329,Kevin Rodriguez,31,Male,555-895-2634,XXX-XX-1234,"San Francisco, CA",Self-employed,12000,750,False
CUST-15BD9921,Kevin O'Connell,30,Male,555-852-9630,XXX-XX-0246,"Chicago, IL",Salaried,10000,750,False
CUST-15C81B41,Maria Rodriguez,40,Female,555-714-2580,XXX-XX-9123,"Los Angeles, CA",Salaried,8000,750,False
CUST-15D72D46,George Thompson,68,Male,555-042-7951,XXX-XX-8024,"Orlando, FL",Retired,3800,630,False
CUST-15E6E2FA,Sophia Garcia,58,Female,555-956-4029,XXX-XX-4567,"San Diego, CA",Salaried,8500,750,False
CUST-15EA68EE,Patricia Davis,70,Female,555-741-8529,XXX-XX-6789,"Orlando, FL",Retired,3500,600,False
CUST-1609A327,Susan Adams,40,Female,555-159-7531,XXX-XX-8024,"San Francisco, CA",Salaried,10000,730,True
CUST-1609E2A0,Frank Miller,58,Male,555-625-8421,XXX-XX-2468,"Miami, FL",Retired,3500,600,True
CUST-1616A1EF,Kevin Lee,31,Male,555-852-9630,XXX-XX-4567,"San Francisco, CA",Self-employed,12000,620,False
CUST-162337B8,George Wilson,52,Male,555-159-7531,XXX-XX-2468,"Dallas, TX",Salaried,12000,820,True
CUST-162B7DDC,Kevin Garcia,31,Male,555-852-7410,XXX-XX-0123,"Chicago, IL",Self-employed,12000,750,False
CUST-1636E071,George Thompson,58,Male,555-052-1876,XXX-XX-9135,"Orlando, FL",Retired,3800,600,False
CUST-164DC69E,Olivia Davis,22,Female,555-789-4561,XXX-XX-1357,"Los Angeles, CA",Salaried,4500,750,False
CUST-165CA908,Anthony Brown,30,Male,555-852-9631,XXX-XX-0123,"Chicago, IL",Self-employed,12000,800,False
CUST-16778524,Kevin Lee,25,Male,555-849-2736,XXX-XX-3579,"New York, NY",Salaried,5000,600,False
CUST-1681D6BE,Ashley Green,22,Female,555-159-3570,XXX-XX-2345,"New York, NY",Salaried,4800,700,False
CUST-16B3BB12,Susan White,40,Female,555-714-2836,XXX-XX-9123,"Chicago, IL",Salaried,8000,750,False
CUST-16B9EFA6,George Thompson,70,Male,555-837-9456,XXX-XX-4567,"San Diego, CA",Retired,3000,600,False
CUST-16C0AA94,George Williams,55,Male,555-159-7530,XXX-XX-8901,"Dallas, TX",Self-employed,10000,670,False
CUST-16CA289F,Ashley Green,25,Female,555-016-7890,XXX-XX-8901,"New York, NY",Salaried,10000,750,False
CUST-16D14047,Linda Johnson,68,Female,555-852-9630,XXX-XX-4713,"Orlando, FL",Retired,3500,580,False
CUST-16D556B0,Brenda Smith,48,Female,555-963-2581,XXX-XX-6789,"Los Angeles, CA",Salaried,6000,690,False
CUST-16E009A7,Grace Kim,31,Female,555-741-8529,XXX-XX-6789,"San Francisco, CA",Salaried,9000,820,False
CUST-16ECFF28,George Thompson,52,Male,555-086-4297,XXX-XX-8901,"San Francisco, CA",Unemployed,0,550,False
CUST-170CC231,Kevin Lee,31,Male,555-417-2859,XXX-XX-2468,"San Francisco, CA",Self-employed,10000,700,False
CUST-17125BAD,Patricia Garcia,40,Female,555-159-7531,XXX-XX-4567,"New York, NY",Salaried,10000,750,False
CUST-174AC007,Ashley Green,22,Female,555-951-7824,XXX-XX-4567,"San Francisco, CA",Salaried,4500,700,False
CUST-1758C83B,Anthony Ramirez,29,Male,555-417-8296,XXX-XX-8035,"New York, NY",Salaried,10000,790,False
CUST-17848E0B,Kevin Lee,31,Male,555-418-7364,XXX-XX-8045,"San Francisco, CA",Self-employed,12000,800,False
CUST-17937EBF,Kevin Lee,25,Male,555-837-9415,XXX-XX-0123,"New York, NY",Salaried,10000,800,False
CUST-17A22DFC,George Thompson,55,Male,555-012-3456,XXX-XX-9135,"Dallas, TX",Unemployed,0,550,False
CUST-17CBEDF0,John Smith,35,Male,555-111-2222,XXX-XX-0001,"San Francisco, CA",Self-employed,10000,730,True
CUST-17D5BA03,Kevin Garcia,30,Male,555-852-9630,XXX-XX-4567,"San Francisco, CA",Salaried,10000,800,False
CUST-17DA35BD,Brian Miller,30,Male,555-159-3570,XXX-XX-8901,"Los Angeles, CA",Self-employed,12000,800,False
CUST-17DBE4FF,Emily Chen,25,Female,555-481-5165,XXX-XX-7890,"San Francisco, CA",Salaried,5500,700,False
CUST-17E03C49,Susan Davis,40,Female,555-159-7531,XXX-XX-8901,"San Francisco, CA",Self-employed,12000,730,False
CUST-17E1BC4B,George Thompson,70,Male,555-852-7418,XXX-XX-4567,"San Diego, CA",Retired,3500,620,False
CUST-17ECCAC8,Linda Brown,40,Female,555-741-8529,XXX-XX-9123,"Los Angeles, CA",Salaried,6000,690,False
CUST-17F3D091,Ashley Green,25,Female,555-947-2580,XXX-XX-3692,"San Francisco, CA",Salaried,9500,820,False
CUST-18012CB6,Ashley Rodriguez,22,Female,555-906-4178,XXX-XX-4567,"New York, NY",Salaried,4800,690,False
CUST-18094930,George Thompson,50,Male,555-086-1925,XXX-XX-8901,"Dallas, TX",Salaried,10000,750,True
CUST-18244AFF,Thomas Williams,58,Male,555-086-4209,XXX-XX-3456,"Dallas, TX",Salaried,11000,790,True
CUST-184C7F48,Maria Hernandez,31,Female,555-987-1234,XXX-XX-4680,"San Antonio, TX",Self-employed,12000,820,False
CUST-185D9DB6,Ashley Green,25,Female,555-963-8520,XXX-XX-4567,"San Francisco, CA",Salaried,7000,750,False
CUST-1878951D,Patricia Wilson,71,Female,555-734-8596,XXX-XX-2468,"Orlando, FL",Retired,3800,580,False
CUST-188CF213,Kevin Lee,30,Male,555-840-2736,XXX-XX-1234,"San Francisco, CA",Self-employed,12000,800,False
CUST-18951C71,Patricia Davis,71,Female,555-913-7485,XXX-XX-6789,"San Diego, CA",Retired,3200,600,False
CUST-18A823E8,Kevin Lee,31,Male,555-847-9632,XXX-XX-2468,"San Francisco, CA",Self-employed,12000,750,False
CUST-18D266D5,Frank Miller,58,Male,555-604-9307,XXX-XX-1357,"Miami, FL",Retired,3800,620,False
CUST-18E23ABE,Kevin Lee,22,Male,555-603-1470,XXX-XX-8901,"New York, NY",Unemployed,0,550,False
CUST-18EB38BC,George Thompson,55,Male,555-111-2222,XXX-XX-2345,"Dallas, TX",Salaried,10000,760,True
CUST-18F5260F,Ashley Green,25,Female,555-074-1852,XXX-XX-4567,"New York, NY",Salaried,10000,800,False
CUST-190FEE1F,Linda Garcia,40,Female,555-016-7890,XXX-XX-8901,"Los Angeles, CA",Self-employed,12000,750,False
CUST-191A7292,Brian Thompson,40,Male,555-159-3571,XXX-XX-0123,"New York, NY",Salaried,10000,800,True
CUST-192DEC9D,Kevin Nguyen,35,Male,555-111-2222,XXX-XX-8901,"Austin, TX",Self-employed,12000,750,True
CUST-1948A6DF,Kevin Rodriguez,31,Male,555-654-3210,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,620,False
CUST-1948DECD,Maria Garcia,40,Female,555-975-3186,XXX-XX-4567,"New York, NY",Salaried,10000,800,False
CUST-1960A93C,Patricia Davis,71,Female,555-481-5163,XXX-XX-7890,"Miami, FL",Retired,3500,680,True
CUST-197084D7,Kevin Lee,31,Male,555-803-9247,XXX-XX-4680,"San Francisco, CA",Self-employed,12000,750,False
CUST-198A7A19,Patricia Wilson,68,Female,555-017-4295,XXX-XX-4567,"Orlando, FL",Retired,3800,600,False
CUST-198D98C7,David Lee,55,Male,555-789-0123,XXX-XX-1357,"Chicago, IL",Salaried,12000,800,False
CUST-19B3BA00,Jack Brown,22,Male,555-012-3456,XXX-XX-8024,"Austin, TX",Salaried,4500,620,False
CUST-19BAD536,Kevin Lee,22,Male,555-111-2222,XXX-XX-5791,"Austin, TX",Unemployed,0,550,False
CUST-19C868F3,Kevin O'Connell,25,Male,555-625-8394,XXX-XX-1357,"Chicago, IL",Unemployed,0,550,False
CUST-19D0F3AE,Ashley Green,22,Female,555-947-2581,XXX-XX-6802,"San Francisco, CA",Salaried,8500,750,False
CUST-1A001F32,Patricia Wilson,71,Female,555-753-0864,XXX-XX-2468,"Chicago, IL",Retired,3500,620,False
CUST-1A07F3B2,Ashley Davis,22,Female,555-016-7284,XXX-XX-8901,"New York, NY",Salaried,4500,690,False
CUST-1A0D3193,Kevin Brown,50,Male,555-852-9634,XXX-XX-0246,"Chicago, IL",Self-employed,12000,750,True
CUST-1A108236,David Lee,28,Male,555-628-3947,XXX-XX-1357,"San Francisco, CA",Salaried,8000,800,True
CUST-1A1CFAF1,Michael Davis,31,Male,555-836-9124,XXX-XX-4680,"San Francisco, CA",Self-employed,12000,750,False
CUST-1A39173E,Patricia Wilson,68,Female,555-016-7894,XXX-XX-8024,"Orlando, FL",Retired,3500,580,False
CUST-1A3E2465,George Thompson,58,Male,555-159-3572,XXX-XX-8901,"Orlando, FL",Unemployed,2800,550,False
CUST-1A540954,Kevin Lee,25,Male,555-807-9346,XXX-XX-4567,"New York, NY",Unemployed,0,550,False
CUST-1A5B2140,Linda Garcia,40,Female,555-789-0123,XXX-XX-2468,"Chicago, IL",Self-employed,12000,800,False
CUST-1A5D2885,Kevin O'Connell,31,Male,555-840-2736,XXX-XX-4567,"Chicago, IL",Self-employed,9000,750,False
CUST-1A6CD85D,Kevin O'Connell,30,Male,555-852-7410,XXX-XX-0246,"Chicago, IL",Salaried,10000,750,False
CUST-1A71A2AD,Anthony Ramirez,40,Male,555-159-7531,XXX-XX-8901,"Dallas, TX",Self-employed,12000,800,False
CUST-1A8A837C,George Thompson,70,Male,555-837-2915,XXX-XX-4680,"San Antonio, TX",Retired,3800,600,False
CUST-1AB550D2,George Thompson,58,Male,555-264-9173,XXX-XX-3456,"Dallas, TX",Unemployed,2800,550,False
CUST-1AB68967,Kevin Lee,25,Male,555-842-1639,XXX-XX-0123,"New York, NY",Salaried,12000,800,False
CUST-1AC389E2,George Wilson,58,Male,555-159-3570,XXX-XX-2468,"New Orleans, LA",Retired,3000,580,False
CUST-1AC73DDA,Brian Hernandez,30,Male,555-111-2222,XXX-XX-3333,"San Francisco, CA",Salaried,8000,700,False
CUST-1AC9FE3D,George Wilson,71,Male,555-852-9634,XXX-XX-0123,"Orlando, FL",Retired,3500,550,False
CUST-1ACFB105,George Thompson,71,Male,555-834-9271,XXX-XX-0123,"Orlando, FL",Retired,3500,580,False
CUST-1AE0D51A,Ashley Brown,22,Female,555-948-2736,XXX-XX-8901,"New York, NY",Salaried,4200,690,False
CUST-1AE0FBEE,George Thompson,52,Male,555-112-2334,XXX-XX-5791,"New York, NY",Self-employed,10000,730,True
CUST-1AE83F17,David Wilson,31,Male,555-624-9357,XXX-XX-1357,"Austin, TX",Salaried,9000,800,True
CUST-1AF19FF8,Michael Johnson,30,Male,555-800-9001,XXX-XX-5679,"Chicago, IL",Self-employed,9000,750,False
CUST-1B0ECC21,Linda Garcia,68,Female,555-012-3456,XXX-XX-6802,"Orlando, FL",Retired,3500,600,False
CUST-1B1774F5,Kevin Lee,40,Male,555-589-2468,XXX-XX-0123,"San Francisco, CA",Salaried,12000,820,False
CUST-1B1C198D,James Taylor,40,Male,555-258-7410,XXX-XX-8012,"Dallas, TX",Salaried,12000,820,False
CUST-1B3AB07C,Kevin Lee,25,Male,555-852-9637,XXX-XX-3692,"New York, NY",Salaried,10000,800,False
CUST-1B42D6C0,Patricia Wilson,68,Female,555-041-7583,XXX-XX-4567,"Orlando, FL",Retired,3500,600,False
CUST-1B43BABD,Jack Lee,50,Male,555-074-3569,XXX-XX-1234,"Denver, CO",Salaried,12000,820,False
CUST-1B484689,George Thompson,55,Male,555-258-1470,XXX-XX-8012,"Dallas, TX",Salaried,7000,600,False
CUST-1B49452B,Frank Green,55,Male,555-628-3947,XXX-XX-2345,"Phoenix, AZ",Salaried,9000,800,True
CUST-1B56B40A,Susan Patel,52,Female,555-918-3746,XXX-XX-8901,"Miami, FL",Salaried,7000,700,True
CUST-1B64DCDA,Maria Garcia,40,Female,555-159-7531,XXX-XX-2468,"New York, NY",Salaried,10000,730,False
CUST-1B6E89C4,Brian Thompson,38,Male,555-159-3570,XXX-XX-2684,"Atlanta, GA",Unemployed,0,520,False
CUST-1B765840,Ashley Green,22,Female,555-963-8520,XXX-XX-2345,"New York, NY",Salaried,4500,650,False
CUST-1B77CA6D,Maria Hernandez,40,Female,555-958-2637,XXX-XX-4567,"San Antonio, TX",Self-employed,12000,750,False
